,user_location,id,date,text,in_reply_to_status_id,in_reply_to_user_id,retweet_original_user,retweet_original_tweet_id,hashtags,retweet_count,favorite_count,source,user_id
65,"Kuala Lumpur, Malaysia",1513766272592654338,2022-04-12 06:29:38+00:00,"https://t.co/SCoBsD5MIO

What helps understand what's going on cannot be ugly or inconvenient

#Hypocrisy is ugly, not the #Truth 

https://t.co/4QKHtSc9Ru

#Biden #Putin #Ukraine #UkraineWar #UkraineRussiaWar #RussiaUkraineWar #UkraineUnderAttack #RussiaUkraineConflict #Facts",,,,,['Hypocrisy'],4,4,Twitter Web App,1.1997681328327762e+18
66,Украина,1513414666902417411,2022-04-11 07:12:29+00:00,"Women from Ukrainian countryside telling about a surprised reaction of #RussianSoldiers to toilets inside their houses. After being shown how they work Russians got inspired and stole the toilets. Sadly, they don't know yet that running water is required
#RussiaUkraineWar https://t.co/UT1NzltvtX",,,,,['RussianSoldiers'],118,321,Twitter for Android,1.482328498958213e+18
67,,1517928394230534145,2022-04-23 18:08:25+00:00,"#Japan, #Russia  settle salmon quota amid tensions over #Ukraine️  - American News For You 

#UkraineRussiaWar #RussiaUkraineWar 
https://t.co/7zdoii49tk",,,,,"['Japan', 'Russia', 'Ukraine️', 'UkraineRussiaWar']",4,5,Twitter Web App,1.4987479727792292e+18
68,"Kuala Lumpur, Malaysia",1513764946911588353,2022-04-12 06:24:22+00:00,"https://t.co/SCoBsD5MIO

Those who don't want to know abt the root cause of #UkraineWar &amp; argue with me, shouldn't be upset that I called them dumb

I don't insult them
I describe them

#Biden #Putin #Trump #racism #BLM #Ukraine #Russia #RussiaUkraineWar #NATO #HumanRights #Truth",,,,,['UkraineWar'],4,6,Twitter Web App,1.1997681328327762e+18
69,Ukraine,1517937599087661056,2022-04-23 18:45:00+00:00,"#France, #Germany, #Italy, #Austria, #Bulgaria and the #Czech Republic have been supplying hundreds of millions of dollars worth of weapons to #Russia through embargo loopholes, writes @dailytelegraph with reference to the report of the @europeanunion 
#Ukraine #RussiaUkraineWar",,,,,"['France', 'Germany', 'Italy', 'Austria', 'Bulgaria', 'Czech']",27,87,Twitter Web App,2288308578.0
70,Ukraine,1517937599087661056,2022-04-23 18:45:00+00:00,"#France, #Germany, #Italy, #Austria, #Bulgaria and the #Czech Republic have been supplying hundreds of millions of dollars worth of weapons to #Russia through embargo loopholes, writes @dailytelegraph with reference to the report of the @europeanunion 
#Ukraine #RussiaUkraineWar",,,,,"['France', 'Germany', 'Italy', 'Austria', 'Bulgaria', 'Czech']",27,87,Twitter Web App,2288308578.0
71,"Kuala Lumpur, Malaysia",1513761831843958786,2022-04-12 06:11:59+00:00,"https://t.co/dQgeTSmCrq

The #fact that most Americans don't Q #Biden's refusal to end #NATO expansion or his insulting remarks about #Putin is not surprising

They never Q unity with #racists, although it puts the lives of black Americans at risk

#Ukraine #RussiaUkraineWar #BLM",,,,,"['fact', 'Biden', 'NATO']",3,1,Twitter Web App,1.1997681328327762e+18
72,,1516811411871125507,2022-04-20 16:09:56+00:00,"Abandoned corpses of #Ukraine|ian soldiers on the outskirts of #Rubezhnoye, #Luhansk region
#war #Russia #RussiaUkraineWar #NATO #USA
https://t.co/FnEemwbXmR",,,,,"['Ukraine', 'Rubezhnoye', 'Luhansk', 'war', 'Russia']",1,0,Twitter Web App,1.516053188922823e+18
73,"Moscow 🆉 55.77174400703612, 3",1517962094850850816,2022-04-23 20:22:20+00:00,"I sistemi di difesa aerea russi hanno abbattuto un elicottero Mi-8 ucraino in direzione #Zaporozhye 🆉 #Zperlavittoria ✊🇷🇺🆉
#Donbas #putin #Kharkiv #ZelenskyWarCriminal  #putin #Odessa #kiev #Ucraina #Russia #RussianUkrainianWar #RussiaUkraineWar #leopoli #Donbas #Ukraine️ https://t.co/nqbe1h04OE",,,,,['Zaporozhye'],2,2,Twitter Web App,1.5056662693071462e+18
74,"Kuala Lumpur, Malaysia",1513761831843958786,2022-04-12 06:11:59+00:00,"https://t.co/dQgeTSmCrq

The #fact that most Americans don't Q #Biden's refusal to end #NATO expansion or his insulting remarks about #Putin is not surprising

They never Q unity with #racists, although it puts the lives of black Americans at risk

#Ukraine #RussiaUkraineWar #BLM",,,,,"['fact', 'Biden', 'NATO']",3,1,Twitter Web App,1.1997681328327762e+18
75,Donetsk,1517850252807753728,2022-04-23 12:57:55+00:00,"War is hitting #Odessa. Details still to be confirmed. 
#RussiaUkraineWar https://t.co/SIummTCynO",,,,,"['Odessa', 'RussiaUkraineWar']",115,306,Twitter for Android,2445134780.0
76,"Roma, Lazio",1517521311584632835,2022-04-22 15:10:49+00:00,"Elezioni presidenziali Francia, #Macron VS #LePen : europeismo contro populismo, la vera battaglia è questa: scontro finale, in ballo il futuro e il ruolo dell'#Europa nel mondo e in tempi di guerra  VIA @EdoardoSecchi_  
 https://t.co/MfOD0XfOzx #Elections2022 #RussiaUkraineWar https://t.co/CyifIJzLT5",,,,,"['Macron', 'LePen']",8,12,Twitter Web App,409951182.0
77,"Kuala Lumpur, Malaysia",1513758395857539076,2022-04-12 05:58:20+00:00,"https://t.co/hfE9zcirgk

Politicians who could have prevented aggression, but did not do so on purpose are more dangerous than the aggressor

If it were not for their criminal intent, aggression would never have happened

#Biden #Putin #Ukraine #RussiaUkraineWar #Russia #NATO",,,,,,2,0,Twitter Web App,1.1997681328327762e+18
78,Украина,1513414666902417411,2022-04-11 07:12:29+00:00,"Women from Ukrainian countryside telling about a surprised reaction of #RussianSoldiers to toilets inside their houses. After being shown how they work Russians got inspired and stole the toilets. Sadly, they don't know yet that running water is required
#RussiaUkraineWar https://t.co/UT1NzltvtX",,,,,['RussianSoldiers'],118,321,Twitter for Android,1.482328498958213e+18
79,"Kuala Lumpur, Malaysia",1513756126562906112,2022-04-12 05:49:19+00:00,"https://t.co/hfE9zcirgk

Those who ignore the #Truth can say #WeStandWithUkraine a zillion times, it will still mean absolutely nothing

They don't stand with anyone/anything

They just like the impression they make

#Biden #Trump #BLM #Ukraine #RussiaUkraineWar #Putin #Facts",,,,,"['Truth', 'WeStandWithUkraine']",2,1,Twitter Web App,1.1997681328327762e+18
80,Украина,1517876201573994505,2022-04-23 14:41:01+00:00,"Many write that in Moscow it seems that the holiday is approaching. A holiday of cynicism, lies and stupidity. #PutinIsaWarCriminal #PutinWarCrimes #RussianSoldiers #RussiaUkraineWar #Russians #NFTCommmunity #Moscow #StopRussia #WarInUkraine2022 https://t.co/naMg39xLh7",,,,,,1,1,Twitter for iPad,2776740174.0
81,palestine,1517520122365292550,2022-04-22 15:06:05+00:00,"Это не съемочная площадка, это палестинцы идут на молитву в Мечеть Аль-Акса в третью  пятницу святого месяца Рамадан #jeru #NEW #news #RussiaUkraineWar #NFTs #جمعة_مباركة #فلسطین #life https://t.co/BpQDuPyNDB",,,,,,70,53,Twitter for iPhone,1.3244477941287076e+18
82,Украина,1513414666902417411,2022-04-11 07:12:29+00:00,"Women from Ukrainian countryside telling about a surprised reaction of #RussianSoldiers to toilets inside their houses. After being shown how they work Russians got inspired and stole the toilets. Sadly, they don't know yet that running water is required
#RussiaUkraineWar https://t.co/UT1NzltvtX",,,,,['RussianSoldiers'],118,321,Twitter for Android,1.482328498958213e+18
83,"Oslo, Norway",1517896749540691969,2022-04-23 16:02:40+00:00,"If there is one thing you do today read this interview with #GerhardSchroder - the “I don’t do mea culpa” opening line says it all 

Hard to imagine anything else so tone deaf and brazen in recent memory. #RussiaUkraineWar

via @NYTimes https://t.co/8KNXDSsrqi",,,,,['GerhardSchroder'],17,20,Twitter for iPhone,73760208.0
84,Front Line Australia 🇦🇺,1517777296383381504,2022-04-23 08:08:01+00:00,"#Ukraine️ #UkraineUnderAttack #RussiaUkraineWar 

.

🇺🇦🇺🇦🇺🇦

Stand With Ukraine Against Chinese And Russian Aggression https://t.co/FkXnkRgJHG",,,,,"['Ukraine️', 'UkraineUnderAttack', 'RussiaUkraineWar']",5,21,Twitter Web App,1.257878321901138e+18
85,Украина,1513414666902417411,2022-04-11 07:12:29+00:00,"Women from Ukrainian countryside telling about a surprised reaction of #RussianSoldiers to toilets inside their houses. After being shown how they work Russians got inspired and stole the toilets. Sadly, they don't know yet that running water is required
#RussiaUkraineWar https://t.co/UT1NzltvtX",,,,,['RussianSoldiers'],118,321,Twitter for Android,1.482328498958213e+18
86,Украина,1513414666902417411,2022-04-11 07:12:29+00:00,"Women from Ukrainian countryside telling about a surprised reaction of #RussianSoldiers to toilets inside their houses. After being shown how they work Russians got inspired and stole the toilets. Sadly, they don't know yet that running water is required
#RussiaUkraineWar https://t.co/UT1NzltvtX",,,,,['RussianSoldiers'],118,321,Twitter for Android,1.482328498958213e+18
87,,1517945132447903747,2022-04-23 19:14:56+00:00,"The mayor of Odesa speaking tonight:
""The building behind me the occupiers call a military target. It is not a military target.. 8 are confirmed dead including a 3 month old girl""

#Odessa #RussiaUkraineWar https://t.co/O0xN04ZNwe",,,,,,3,1,Twitter for Android,2280606265.0
88,"Toronto, Ontario",1517892922187862017,2022-04-23 15:47:28+00:00,"#UKRAINE/#RUSSIA—Losses of the #Ukrainian forces in #RF-led campaign, as of April 23, 2022, according to #Rybar, with access to internal #UA military reports:
Tanks—516
IFVs—1,643
Personnel: 25,238 KIA, 16,139 WIA
#UkraineRussiaWar #RussiaUkraineWar #UkraineWar #UkraineRussianWar https://t.co/zXaZ9yHQRy",1.5175664470604104e+18,381214787.0,,,"['UKRAINE', 'RUSSIA', 'Ukrainian', 'RF', 'Rybar']",32,66,Twitter for iPhone,381214787.0
89,palestine,1517520122365292550,2022-04-22 15:06:05+00:00,"Это не съемочная площадка, это палестинцы идут на молитву в Мечеть Аль-Акса в третью  пятницу святого месяца Рамадан #jeru #NEW #news #RussiaUkraineWar #NFTs #جمعة_مباركة #فلسطین #life https://t.co/BpQDuPyNDB",,,,,,70,53,Twitter for iPhone,1.3244477941287076e+18
90,"Kuala Lumpur, Malaysia",1513752933955170305,2022-04-12 05:36:38+00:00,"https://t.co/h8BFOuwezT

Those who are indifferent to the suffering of fellow citizens are indifferent to human suffering in general

#Biden #racism #Trump #HateCrime #Discrimination #Ukraine #UkraineWar #UkraineRussiaWar #Putin #RussiaUkraineWar #Russia #NATO #HumanRights #Truth",,,,,,4,3,Twitter Web App,1.1997681328327762e+18
91,"Kuala Lumpur, Malaysia",1517886465539469314,2022-04-23 15:21:49+00:00,"https://t.co/S1EQzvadCX

#BlackLivesMatter 
#Afghanistan 
#Ukraine️ 
#RussiaUkraineWar the root cause https://t.co/wANadzc8hW

@RavenWolf80
@goulet_anthony
@CatheRomano 
@99ermikeb
@anaschmana
@ElizabethAlver6
@inabster
@sar_oso
@e_winzar
@EsqSimmons
@schatsilove 
@navygirl84",,,,,"['BlackLivesMatter', 'Afghanistan', 'Ukraine️', 'RussiaUkraineWar']",9,8,Twitter Web App,1.1997681328327762e+18
92,,1517945132447903747,2022-04-23 19:14:56+00:00,"The mayor of Odesa speaking tonight:
""The building behind me the occupiers call a military target. It is not a military target.. 8 are confirmed dead including a 3 month old girl""

#Odessa #RussiaUkraineWar https://t.co/O0xN04ZNwe",,,,,,3,1,Twitter for Android,2280606265.0
93,Donetsk,1517850252807753728,2022-04-23 12:57:55+00:00,"War is hitting #Odessa. Details still to be confirmed. 
#RussiaUkraineWar https://t.co/SIummTCynO",,,,,"['Odessa', 'RussiaUkraineWar']",115,306,Twitter for Android,2445134780.0
94,Donetsk,1517583765673029633,2022-04-22 19:18:59+00:00,"⚡️📣Babies stuck in a Mariupol Bomb shelter⚡️📣

https://t.co/6KZq4SV0ym
#RussiaUkraineWar",,,,,['RussiaUkraineWar'],145,277,Twitter Web App,2445134780.0
95,,1517883501927976960,2022-04-23 15:10:02+00:00,"❗️🇺🇦 Потери украинской стороны в результате специальной военной операции ВС РФ на 22 апреля 2022 года
#UkraineRussiaWar #WARINUKRAINE #WarCrimes #UkraineWar #ArmUkraineNow #ArmedForcesofUkraine #RussiaUkraineWar https://t.co/thZy0hsqfQ",,,,,,2,10,Twitter Web App,4608588796.0
96,Ukraine,1516678053384101893,2022-04-20 07:20:01+00:00,"Another #Anonymous win. Russian Tendertech emails become public.
#RussiaUkraineWar https://t.co/YrcLN8rGug",,,,,"['Anonymous', 'RussiaUkraineWar']",83,353,Twitter for iPhone,2288308578.0
97,İdlib - Kiev,1517829236484186114,2022-04-23 11:34:24+00:00,"#Ukraine️ | Moripol - Azovstal'dan gelen diğer fotoğraflar, Azov Taburu bölgede direnişi sürdürüyor.

Bölgede yoğun bir direniş var.

#RussiaUkraineWar https://t.co/PDc90KDeoh",,,,,['Ukraine️'],6,24,Twitter for Android,1.4707992078376673e+18
98,,1517926465928638469,2022-04-23 18:00:45+00:00,"dedicata a #francescamannocchi 

con le sue retoriche strappalacrime racconta una guerra diversa
con il suo eloquio, suavemente ti porta per mano a pensare che i russi sono criminali

chi ama la pace non racconta puttanate
è più pericolosa di CIA e NSA

#RussiaUkraineWar https://t.co/4j9gOdGqm1",,,,,['francescamannocchi'],2,3,Twitter Web App,1.0525564451437076e+18
99,Украина,1517479439298449408,2022-04-22 12:24:26+00:00,"Mined toys, left by the #RussianArmy in combat zones of #Ukraine #RussiaUkraineWar https://t.co/mQGJQLsKYR",,,,,"['RussianArmy', 'Ukraine', 'RussiaUkraineWar']",33,39,Twitter for Android,1.482328498958213e+18
100,New York,1517969707550363648,2022-04-23 20:52:35+00:00,"@nursing_podcast @chrisrock @opensea #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt; https://t.co/4gc8odkFaC",1.5179643951664497e+18,1.5133450748720742e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war']",0,0,Twitter Web App,1.5133450748720742e+18
101,New York,1517969684049575937,2022-04-23 20:52:29+00:00,"@Klitschko #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt; https://t.co/4gc8odkFaC",1.5034058723153142e+18,18869484.0,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",0,0,Twitter Web App,1.5133450748720742e+18
102,New York,1517969661303918592,2022-04-23 20:52:24+00:00,"@nursing_podcast #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt; https://t.co/4gc8odkFaC",1.5177087647654257e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",0,0,Twitter Web App,1.5133450748720742e+18
103,,1517969651011096577,2022-04-23 20:52:21+00:00,"you broke me first https://t.co/pa3KPVdl4O via @YouTubeMusic

#BROKEN #TRUSTNOONE #letsleepingdogslie #MOVEALONG #AllAmericanRejects #SUPERNATURAL #GORE #HORROR #LUCIFER #THEORIGINALS #WAR #ONE #METALLICA #CRIRICALACLAIM #UkraineUnderAttack #POLITICSSUCKS #PEACE 🙏💜✌🏽🤘🏽😁 https://t.co/tCdDrcXiWs",,,,,"['BROKEN', 'TRUSTNOONE', 'letsleepingdogslie', 'MOVEALONG']",0,0,Twitter for iPhone,1.4566849250217329e+18
104,New York,1517969637929017346,2022-04-23 20:52:18+00:00,"@nursing_podcast #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow =&gt; https://t.co/4gc8odkFaC",1.515481556923687e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",0,0,Twitter Web App,1.5133450748720742e+18
105,New York,1517969581360492545,2022-04-23 20:52:05+00:00,"@nursing_podcast #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt; https://t.co/4gc8odkFaC",1.515481556923687e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",0,0,Twitter Web App,1.5133450748720742e+18
106,New York,1517969557998215168,2022-04-23 20:51:59+00:00,"@nursing_podcast #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt; https://t.co/4gc8odkFaC",1.5179637460937728e+18,1.5133450748720742e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",0,0,Twitter Web App,1.5133450748720742e+18
107,,1517969540243619840,2022-04-23 20:51:55+00:00,"Peace Business Card https://t.co/YacOBTf7D7 via @zazzle 
#Peace #PeaceSign #War #Love #Conflict #Invasion #Ukraine #Russia #Decor #Art #Home #Office #Stationery #Card #OfficeSupplies #Business #BusinessSupplies #BusinessCard",,,,,"['Peace', 'PeaceSign', 'War', 'Love', 'Conflict', 'Invasion', 'Ukraine']",0,0,Twitter Web App,21466812.0
108,New York,1517969534178705408,2022-04-23 20:51:54+00:00,"#SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt; https://t.co/4gc8odkFaC",1.5176807751220677e+18,1.5133450748720742e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love', 'StopWarInUkraine']",0,0,Twitter Web App,1.5133450748720742e+18
109,New York,1517969510921293824,2022-04-23 20:51:48+00:00,"@nursing_podcast #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt; https://t.co/4gc8odkFaC",1.5177066212664033e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",0,0,Twitter Web App,1.5133450748720742e+18
110,New York,1517969480760111105,2022-04-23 20:51:41+00:00,"@nursing_podcast #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt; https://t.co/4gc8odkFaC",1.5173497388274235e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",0,0,Twitter Web App,1.5133450748720742e+18
111,New York,1517969455678210048,2022-04-23 20:51:35+00:00,"@nursing_podcast #SupportUkraine  Rainbow 🌈 Cares, a fundraising 4 Ukraine 🇺🇦#WARINUKRAINE #war  #Peace  #love  #StopWarInUkraine   #compassion   #PrayForUkraine #StopRussia #PeaceInUkraine  #PeaceAndLove #HelpUkraineWithCrypto   #hope  #buynow -&gt; https://t.co/4gc8odkFaC",1.5177066958117724e+18,1.4694065134291067e+18,,,"['SupportUkraine', 'WARINUKRAINE', 'war', 'Peace', 'love']",0,0,Twitter Web App,1.5133450748720742e+18
